problem_ordinal,example_idx,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,fpga_draft_ms,our,weak,strong
213,213,3,draft|draft_verify,337.2156620025635,102.48064994812012,0.0,346.0,88.0,333.99199999999996,333.99199999999996,439.75638235068357,337.2156620025635
213,213,4,draft|draft_verify,313.4653568267822,125.84900856018066,0.0,434.0,83.0,331.7884,331.7884,439.3744317869629,313.4653568267822
213,213,5,draft|draft_verify|target|target_rescue_verify,460.5567455291748,271.9075679779053,3012.709856033325,517.0,122.0,517.9911999999999,3012.709856033325,3745.2342671404053,3012.709856033325
213,213,6,draft|draft_verify,268.1286334991455,151.8075466156006,0.0,664.0,63.0,284.30039999999997,284.30039999999997,419.9962305147461,268.1286334991455
213,213,7,draft|draft_verify,105.8053970336914,152.16898918151855,0.0,727.0,26.0,119.02000000000001,304.0966069971191,258.03440701521,304.0966069971191
214,214,1,draft|draft_verify,261.0456943511963,28.16462516784668,0.0,71.0,68.0,212.04399999999998,261.0456943511963,289.270373919043,261.0456943511963
214,214,2,draft|draft_verify,89.79654312133789,29.22368049621582,0.0,139.0,24.0,77.2152,77.2152,119.08024281755371,89.79654312133789
214,214,3,draft|draft_verify,33.98585319519043,29.893159866333008,0.0,163.0,9.0,29.046000000000003,29.28369969621582,63.93902026152344,33.98585319519043
214,214,4,draft|draft_verify,161.3328456878662,49.78537559509277,0.0,172.0,42.0,139.5312,139.5312,211.17825488295898,161.3328456878662
214,214,5,draft|draft_verify,159.84392166137695,58.65120887756348,0.0,214.0,42.0,143.66400000000002,143.66400000000002,218.55516413894043,159.84392166137695
214,214,6,draft|draft_verify,138.67878913879395,59.096336364746094,0.0,256.0,35.0,122.7676,122.7676,197.83515350354003,138.67878913879395
214,214,7,draft|draft_verify|target|target_rescue_verify,98.75679016113281,161.4968776702881,445.6744194030762,291.0,25.0,89.2316,445.6744194030762,705.9881072344971,445.6744194030762
214,214,8,draft|draft_verify,112.17141151428223,84.87772941589355,0.0,309.0,28.0,101.2904,186.22815181589357,197.10916333017576,197.10916333017576
215,215,1,draft|draft_verify,179.84509468078613,32.128095626831055,0.0,98.0,49.0,154.742,179.84509468078613,212.0332295076172,179.84509468078613
215,215,2,draft|draft_verify,79.99229431152344,32.61923789978027,0.0,147.0,22.0,71.1032,71.1032,112.6715498113037,79.99229431152344
215,215,3,draft|draft_verify,222.2442626953125,55.13405799865723,0.0,169.0,61.0,203.798,203.798,277.43836949396973,222.2442626953125
215,215,4,draft|draft_verify,33.7986946105957,62.975406646728516,0.0,230.0,9.0,30.3324,55.194106798657224,96.83410845732422,55.194106798657224
215,215,5,draft|draft_verify,223.65403175354004,59.57365036010742,0.0,239.0,60.0,210.2904,210.2904,283.28773011364746,223.65403175354004
215,215,6,draft|draft_verify,42.809247970581055,75.90508460998535,0.0,299.0,11.0,38.878,59.633698360107424,118.7743413805664,59.633698360107424
215,215,7,draft|draft_verify,185.61863899230957,76.58696174621582,0.0,310.0,49.0,179.1644,179.1644,262.2656399385254,185.61863899230957
215,215,8,draft|draft_verify,90.82198143005371,90.67916870117188,0.0,359.0,24.0,89.35919999999999,89.35919999999999,181.56116933122559,90.82198143005371
215,215,9,draft|draft_verify,233.8705062866211,123.90685081481934,0.0,383.0,62.0,238.5496,238.5496,357.83740670144044,233.8705062866211
215,215,10,draft|draft_verify,46.886444091796875,123.6574649810791,0.0,445.0,12.0,46.346399999999996,123.96690041481934,170.60391867287598,123.96690041481934
215,215,11,draft|draft_verify,99.55501556396484,125.36835670471191,0.0,457.0,25.0,98.7932,249.14585128579103,224.98339226867677,249.14585128579103
216,216,1,draft|draft_verify,241.99271202087402,29.5870304107666,0.0,95.0,66.0,209.388,241.99271202087402,271.6397952316406,241.99271202087402
216,216,2,draft|draft_verify,82.37409591674805,45.23134231567383,0.0,161.0,22.0,71.8088,71.8088,127.66545583242187,82.37409591674805
216,216,3,draft|draft_verify,108.69359970092773,48.93922805786133,0.0,183.0,30.0,99.88080000000001,99.88080000000001,157.69285175878906,108.69359970092773
216,216,4,draft|draft_verify,166.4290428161621,58.35843086242676,0.0,213.0,46.0,157.508,157.508,224.84751047858887,166.4290428161621
216,216,5,draft|draft_verify,187.31451034545898,76.89523696899414,0.0,259.0,50.0,176.8984,176.8984,264.2697873144531,187.31451034545898
216,216,6,draft|draft_verify,200.0868320465088,78.5679817199707,0.0,309.0,52.0,190.244,190.244,278.71485536647947,200.0868320465088
216,216,7,draft|draft_verify|target|target_rescue_verify,198.34423065185547,196.81572914123535,1182.8269958496094,361.0,52.0,196.6088,1182.8269958496094,1578.0469972427002,1182.8269958496094
216,216,8,draft|draft_verify|target|target_rescue_verify,90.30413627624512,248.7046718597412,877.7055740356445,415.0,23.0,88.5292,877.7055740356445,1216.7744005716308,877.7055740356445
216,216,9,draft|draft_verify,94.48647499084473,124.73106384277344,0.0,457.0,24.0,94.7688,124.3523359298706,219.27755803361816,124.3523359298706
216,216,10,draft|draft_verify,120.0416088104248,124.96066093444824,0.0,481.0,31.0,124.71799999999999,124.79108304277344,245.06229454487305,124.79108304277344
216,216,11,draft|draft_verify,190.8261775970459,125.43749809265137,0.0,512.0,50.0,206.6512,206.6512,316.3237156896972,190.8261775970459
216,216,12,draft|draft_verify,197.2048282623291,129.4996738433838,0.0,562.0,50.0,212.5312,212.5312,326.76454210571285,197.2048282623291
216,216,13,draft|draft_verify,214.77985382080078,130.60379028320312,0.0,612.0,56.0,245.2,245.2,345.4436889040039,214.77985382080078
216,216,14,draft|draft_verify|target|target_rescue_verify,222.34797477722168,318.1591033935547,1243.9556121826172,668.0,58.0,261.8096,1243.9556121826172,1784.5227367533935,1243.9556121826172
216,216,15,draft|draft_verify,178.64680290222168,159.16919708251953,0.0,726.0,46.0,212.91199999999998,212.91199999999998,337.87603678474125,178.64680290222168
216,216,16,draft|draft_verify,51.89633369445801,154.11043167114258,0.0,772.0,13.0,59.7308,159.22923388251954,206.0667757656006,159.22923388251954
216,216,17,draft|draft_verify,196.6269016265869,173.44379425048828,0.0,785.0,51.0,243.63,243.63,370.1307366770752,196.6269016265869
216,216,18,draft|draft_verify,80.95359802246094,174.01576042175293,0.0,836.0,21.0,100.902,173.50383505048828,255.02937524421387,173.50383505048828
216,216,19,draft|draft_verify,703.2241821289062,203.61995697021484,0.0,857.0,186.0,955.62,955.62,906.9042878991211,703.2241821289062
216,216,20,draft|draft_verify,715.7626152038574,256.8509578704834,0.0,1043.0,187.0,1044.0236,1044.0236,972.6737226743409,715.7626152038574
216,216,21,draft|draft_verify|target|backtracking_verify,138.0178928375244,507.56096839904785,237.93363571166992,1230.0,35.0,202.24599999999998,510.7516196700073,883.5725249482422,510.7516196700073
216,216,22,draft|draft_verify|target|target_rescue_verify|backtracking_verify,307.6300621032715,1049.4239330291748,1782.7260494232178,2505.0,77.0,684.9243999999999,2363.41543608349,3139.840106155664,2307.438015937805
216,216,23,draft|draft_verify|target|target_rescue_verify,198.97913932800293,1102.8578281402588,2610.6224060058594,2568.0,50.0,448.4368,3162.0513200759888,3912.5194134741214,3162.0513200759888
216,216,24,draft|draft_verify,66.53380393981934,278.4759998321533,0.0,1356.0,16.0,95.024,275.7144570350647,345.06981657197264,275.7144570350647
216,216,25,draft|draft_verify,53.48062515258789,277.2033214569092,0.0,1372.0,12.0,70.8192,555.7993436890624,330.74395620949707,555.7993436890624
217,217,1,draft|draft_verify|target|target_rescue_verify,282.35840797424316,97.60499000549316,1143.258810043335,135.0,76.0,249.26,1143.258810043335,1523.2822688230713,1143.258810043335
217,217,2,draft|draft_verify,198.0154514312744,63.684940338134766,0.0,190.0,53.0,179.12920000000003,179.12920000000003,261.76043416940917,198.0154514312744
217,217,3,draft|draft_verify,200.90460777282715,67.02589988708496,0.0,243.0,53.0,185.74360000000001,185.74360000000001,267.9905500599121,200.90460777282715
217,217,4,draft|draft_verify,145.1249122619629,85.52932739257812,0.0,296.0,38.0,137.032,137.032,230.714270054541,145.1249122619629
217,217,5,draft|draft_verify|target|target_rescue_verify,127.86388397216797,192.67582893371582,1121.6306686401367,334.0,33.0,121.6284,1121.6306686401367,1442.2304079460205,1121.6306686401367
217,217,6,draft|draft_verify,203.94515991210938,123.93498420715332,0.0,387.0,53.0,203.71480000000003,203.71480000000003,327.9401865192627,203.94515991210938
217,217,7,draft|draft_verify,149.80006217956543,124.88436698913574,0.0,440.0,39.0,153.8364,153.8364,274.7444603687012,149.80006217956543
217,217,8,draft|draft_verify,258.9836120605469,135.59198379516602,0.0,479.0,68.0,277.6504,277.6504,394.6356502557129,258.9836120605469
217,217,9,draft|draft_verify,157.74965286254883,127.96401977539062,0.0,547.0,39.0,163.5948,291.6188509753906,285.7737038379395,285.7737038379395
218,218,1,draft|draft_verify,68.03107261657715,30.585050582885742,0.0,114.0,18.0,56.6784,68.03107261657715,98.67613759946289,68.03107261657715
218,218,2,draft|draft_verify,66.3299560546875,29.63399887084961,0.0,132.0,18.0,57.412800000000004,57.412800000000004,96.02396932553711,66.3299560546875
218,218,3,draft|draft_verify,293.2171821594238,50.95052719116211,0.0,150.0,79.0,262.2044,262.2044,344.22777255058594,293.2171821594238
218,218,4,draft|draft_verify,96.15302085876465,59.43655967712402,0.0,229.0,26.0,89.14,89.14,155.6496013358887,96.15302085876465
218,218,5,draft|draft_verify,69.03433799743652,58.929443359375,0.0,255.0,18.0,62.431200000000004,62.431200000000004,128.02379575681152,69.03433799743652
218,218,6,draft|draft_verify,300.6465435028076,76.68137550354004,0.0,273.0,79.0,285.23,285.23,377.38798220634766,300.6465435028076
218,218,7,draft|draft_verify,100.17824172973633,91.15433692932129,0.0,352.0,26.0,96.52000000000001,96.52000000000001,191.39259945905764,100.17824172973633
218,218,8,draft|draft_verify,77.3322582244873,91.66502952575684,0.0,378.0,20.0,75.09280000000001,91.21435772932129,169.05730375024416,91.21435772932129
218,218,9,draft|draft_verify,172.89972305297852,123.8858699798584,0.0,398.0,45.0,173.5548,173.5548,296.8456290328369,172.89972305297852
218,218,10,draft|draft_verify|target|target_rescue_verify,108.89101028442383,249.36413764953613,519.9885368347168,443.0,28.0,109.9736,519.9885368347168,878.3037071686767,519.9885368347168
218,218,11,draft|draft_verify,73.86660575866699,125.40888786315918,0.0,461.0,17.0,66.8188,124.68206882476807,199.33550722182616,124.68206882476807
218,218,12,draft|draft_verify,163.69175910949707,143.3086395263672,0.0,478.0,42.0,169.64159999999998,169.64159999999998,307.06043223586425,163.69175910949707
218,218,13,draft|draft_verify,50.048828125,134.76896286010742,0.0,520.0,12.0,48.32639999999999,143.36867312636718,184.87780058510742,143.36867312636718
218,218,14,draft|draft_verify,70.13082504272461,126.18327140808105,0.0,532.0,16.0,65.36,261.07225666818846,196.37410925080565,261.07225666818846
219,219,1,draft|draft_verify,226.58133506774902,50.57954788208008,0.0,136.0,61.0,199.046,226.58133506774902,277.2209317498291,226.58133506774902
219,219,2,draft|draft_verify,223.480224609375,59.69405174255371,0.0,197.0,61.0,207.82999999999998,207.82999999999998,283.2343251519287,223.480224609375
219,219,3,draft|draft_verify,84.44404602050781,59.00859832763672,0.0,258.0,22.0,76.6976,76.6976,143.5126619481445,84.44404602050781
219,219,4,draft|draft_verify,69.000244140625,59.45563316345215,0.0,280.0,18.0,63.4512,63.4512,128.51589170407715,69.000244140625
219,219,5,draft|draft_verify,102.74481773376465,76.06148719787598,0.0,298.0,27.0,96.92760000000001,96.92760000000001,178.86632653164062,102.74481773376465
219,219,6,draft|draft_verify,225.2960205078125,91.80235862731934,0.0,325.0,59.0,218.6764,218.6764,317.1584263351318,225.2960205078125
219,219,7,draft|draft_verify|target|target_rescue_verify,170.8517074584961,249.5718002319336,1281.2421321868896,384.0,45.0,172.0764,1281.2421321868896,1701.7256758773192,1281.2421321868896
219,219,8,draft|draft_verify|target|target_rescue_verify,87.17703819274902,251.33132934570312,1179.048776626587,442.0,21.0,81.99000000000001,1179.048776626587,1517.6171609650391,1179.048776626587
219,219,9,draft|draft_verify,143.2509422302246,135.99133491516113,0.0,499.0,37.0,150.902,150.902,279.30230674538575,143.2509422302246
219,219,10,draft|draft_verify,66.43319129943848,126.74212455749512,0.0,536.0,16.0,65.504,262.85350187265624,193.23532865693358,262.85350187265624
220,220,1,draft|draft_verify,136.58475875854492,29.23107147216797,0.0,109.0,37.0,117.20599999999999,136.58475875854492,165.8758598307129,136.58475875854492
220,220,2,draft|draft_verify,190.20748138427734,49.09920692443848,0.0,146.0,52.0,170.2928,170.2928,239.36672990871583,190.20748138427734
220,220,3,draft|draft_verify,365.7705783843994,60.77456474304199,0.0,198.0,99.0,342.342,342.342,426.6052223274414,365.7705783843994
220,220,4,draft|draft_verify,240.04483222961426,76.90072059631348,0.0,297.0,63.0,229.6908,229.6908,317.00560322592776,240.04483222961426
220,220,5,draft|draft_verify,361.2668514251709,138.62276077270508,0.0,360.0,95.0,364.582,364.582,499.94968819787596,361.2668514251709
220,220,6,draft|draft_verify,259.9291801452637,126.56450271606445,0.0,455.0,68.0,273.7912,273.7912,386.55373726132814,259.9291801452637
220,220,7,draft|draft_verify|target|target_rescue_verify,150.4209041595459,254.92477416992188,1123.4846115112305,523.0,39.0,161.406,1123.4846115112305,1528.8903210406984,1123.4846115112305
220,220,8,draft|draft_verify,119.73428726196289,127.14004516601562,0.0,571.0,31.0,131.19799999999998,131.19799999999998,246.93435722797852,127.46238708496094
220,220,9,draft|draft_verify,48.0504035949707,128.0832290649414,0.0,602.0,11.0,46.15,255.34330783095703,176.1936414599121,255.34330783095703
221,221,1,draft|draft_verify,333.03165435791016,51.790714263916016,0.0,136.0,87.0,286.73879999999997,333.03165435791016,384.8824382218262,333.03165435791016
221,221,2,draft|draft_verify,270.33376693725586,60.87374687194824,0.0,223.0,72.0,250.77360000000002,250.77360000000002,331.2675714092041,270.33376693725586
221,221,3,draft|draft_verify|target|target_rescue_verify,1826.380968093872,263.32879066467285,1723.8750457763672,295.0,485.0,2016.31,2148.0347833323362,3813.645192534912,1958.1057514262084
221,221,4,draft|draft_verify|target|target_rescue_verify,421.82016372680664,280.61556816101074,4055.893659591675,376.0,111.0,432.486,4055.893659591675,4758.389480279492,4055.893659591675
221,221,5,draft|draft_verify,99.28035736083984,126.53613090515137,0.0,577.0,24.0,101.3928,266.90393418565674,225.8765074659912,266.90393418565674
222,222,1,draft|draft_verify,161.9269847869873,30.205488204956055,0.0,136.0,44.0,142.5856,161.9269847869873,192.19250819194335,161.9269847869873
222,222,2,draft|draft_verify,201.16877555847168,50.171613693237305,0.0,180.0,55.0,184.742,184.742,251.400433251709,201.16877555847168
222,222,3,draft|draft_verify,30.031204223632812,58.283090591430664,0.0,235.0,8.0,26.9752,50.2316576932373,88.37430121506347,50.2316576932373
222,222,4,draft|draft_verify,722.26881980896,124.18818473815918,0.0,243.0,193.0,710.3516,710.3516,846.5171589471191,722.26881980896
222,222,5,draft|draft_verify,734.3087196350098,130.93185424804688,0.0,436.0,187.0,773.0588,773.0588,865.3007234830567,734.3087196350098
222,222,6,draft|draft_verify|target|target_rescue_verify,659.0585708618164,342.7166938781738,4243.931293487549,623.0,172.0,784.6136,4243.931293487549,5245.766695827539,4243.931293487549
222,222,7,draft|draft_verify|target|target_rescue_verify,667.5856113433838,416.25499725341797,4311.613082885742,827.0,174.0,878.8728,4311.613082885742,5395.513830682544,4311.613082885742
222,222,8,draft|draft_verify,58.28452110290527,202.1925449371338,0.0,1040.0,13.0,67.4492,410.3800539638428,260.5370764400391,410.3800539638428
223,223,1,draft|draft_verify,329.876184463501,50.43172836303711,0.0,103.0,90.0,289.9128,329.876184463501,380.3679848265381,329.876184463501
223,223,2,draft|draft_verify,112.90502548217773,49.51357841491699,0.0,193.0,29.0,97.174,97.174,162.47862709709472,112.90502548217773
223,223,3,draft|draft_verify,507.9314708709717,76.65061950683594,0.0,222.0,130.0,461.9552,461.9552,584.6421943778076,507.9314708709717
223,223,4,draft|draft_verify,515.1937007904053,140.80333709716797,0.0,352.0,132.0,510.2592,510.2592,656.0571434875733,515.1937007904053
223,223,5,draft|draft_verify,259.2597007751465,152.86874771118164,0.0,484.0,65.0,265.8844,265.8844,412.1885004863281,259.2597007751465
223,223,6,draft|draft_verify,286.7460250854492,138.07201385498047,0.0,549.0,75.0,319.4124,319.4124,424.8780989404297,286.7460250854492
223,223,7,draft|draft_verify,228.30438613891602,150.67172050476074,0.0,624.0,60.0,264.8064,264.8064,379.03615464367675,228.30438613891602
223,223,8,draft|draft_verify,74.7835636138916,150.9268283843994,0.0,684.0,18.0,79.9344,301.71861128916015,225.77040639829102,301.71861128916015
224,224,1,draft|draft_verify,126.03998184204102,29.92391586303711,0.0,100.0,34.0,106.8464,126.03998184204102,156.0239249050781,126.03998184204102
224,224,2,draft|draft_verify,63.762664794921875,29.19602394104004,0.0,134.0,17.0,54.262,54.262,93.0187023359619,63.762664794921875
224,224,3,draft|draft_verify,59.75651741027832,29.263019561767578,0.0,151.0,16.0,51.644,51.644,89.07954977204591,59.75651741027832
224,224,4,draft|draft_verify,59.665679931640625,45.02153396606445,0.0,167.0,16.0,52.22,52.22,104.74722669770509,59.665679931640625
224,224,5,draft|draft_verify,19.30975914001465,49.80278015136719,0.0,183.0,5.0,16.1308,45.081546766064456,69.17254329138183,45.081546766064456
224,224,6,draft|draft_verify,67.87347793579102,49.181461334228516,0.0,188.0,18.0,59.6976,59.6976,117.11495367001953,67.87347793579102
224,224,7,draft|draft_verify|target|target_rescue_verify,66.33377075195312,107.58590698242188,595.5734252929688,206.0,18.0,60.432,595.5734252929688,769.5531174273438,595.5734252929688
224,224,8,draft|draft_verify|target|target_rescue_verify,710.8283042907715,153.08046340942383,553.9882183074951,232.0,182.0,662.6512,739.2515773047119,1417.9571316076904,787.4286815954833
224,224,9,draft|draft_verify,58.65931510925293,60.43505668640137,0.0,258.0,15.0,51.970800000000004,76.54023170471191,119.1543837956543,76.54023170471191
224,224,10,draft|draft_verify,59.8902702331543,59.26513671875,0.0,273.0,15.0,52.4748,60.49506868640137,119.2154189519043,60.49506868640137
224,224,11,draft|draft_verify,77.00085639953613,75.52647590637207,0.0,288.0,19.0,67.382,67.382,152.5873475059082,77.00085639953613
224,224,12,draft|draft_verify,39.35694694519043,76.21288299560547,0.0,307.0,10.0,35.4392,75.58649110637207,115.62983794079591,75.58649110637207
224,224,13,draft|draft_verify,118.68882179260254,77.18873023986816,0.0,317.0,31.0,112.91,112.91,195.9375768324707,118.68882179260254
224,224,14,draft|draft_verify|target|target_rescue_verify,53.86686325073242,182.96504020690918,542.0315265655518,348.0,14.0,51.256,542.0315265655518,778.9234412231933,542.0315265655518
224,224,15,draft|draft_verify|target|target_rescue_verify,233.38961601257324,216.12310409545898,192.34466552734375,373.0,61.0,233.17399999999998,341.2956008477295,641.917434435376,341.51121686030274
224,224,16,draft|draft_verify,103.40332984924316,91.98665618896484,0.0,381.0,27.0,102.1068,108.06155204772949,195.450007638208,108.06155204772949
224,224,17,draft|draft_verify,62.40725517272949,123.8555908203125,0.0,408.0,16.0,60.896,92.04667778896484,186.322858793042,92.04667778896484
224,224,18,draft|draft_verify,63.02833557128906,123.66890907287598,0.0,424.0,16.0,61.472,123.9156036203125,186.75725744416505,123.9156036203125
224,224,19,draft|draft_verify,77.1489143371582,124.73225593566895,0.0,440.0,20.0,77.92,123.72892187287597,201.94118627282717,123.72892187287597
224,224,20,draft|draft_verify,39.343833923339844,124.90701675415039,0.0,460.0,10.0,38.744,124.79227193566895,164.31085867749024,124.79227193566895
224,224,21,draft|draft_verify,129.2555332183838,141.9522762298584,0.0,470.0,34.0,136.1504,136.1504,271.2678366482422,129.2555332183838
224,224,22,draft|draft_verify,36.322832107543945,134.99140739440918,0.0,504.0,9.0,35.5932,142.0123034298584,171.37424670195313,142.0123034298584
224,224,23,draft|draft_verify,134.23514366149902,126.24788284301758,0.0,513.0,35.0,143.7388,143.7388,260.5430545045166,135.05141459440918
224,224,24,draft|draft_verify,85.57605743408203,126.47104263305664,0.0,548.0,22.0,91.3136,126.30791084301758,212.10711766713865,126.30791084301758
224,224,25,draft|draft_verify,131.23583793640137,129.5938491821289,0.0,570.0,34.0,144.0704,144.0704,260.8897143185303,131.23583793640137
224,224,26,draft|draft_verify,44.283151626586914,130.18178939819336,0.0,604.0,11.0,46.198,129.6538763821289,174.52494982478026,129.6538763821289
224,224,27,draft|draft_verify|target|target_rescue_verify,89.5853042602539,260.1888179779053,327.39853858947754,615.0,22.0,94.6904,457.4929475784302,677.2326784276368,457.4929475784302
225,225,1,draft|draft_verify,155.60102462768555,30.781984329223633,0.0,138.0,42.0,136.1856,155.60102462768555,186.44304255690918,155.60102462768555
225,225,2,draft|draft_verify,131.2704086303711,50.40860176086426,0.0,180.0,35.0,116.566,116.566,181.73903839123534,131.2704086303711
225,225,3,draft|draft_verify,219.3164825439453,59.796810150146484,0.0,215.0,56.0,192.796,192.796,279.1733374940918,219.3164825439453
225,225,4,draft|draft_verify|target|target_rescue_verify,111.6938591003418,120.58138847351074,529.6664237976074,271.0,29.0,102.4156,529.6664237976074,762.0016945714599,529.6664237976074
225,225,5,draft|draft_verify,78.26733589172363,76.25579833984375,0.0,294.0,20.0,71.2624,71.2624,154.5831502315674,78.26733589172363
225,225,6,draft|draft_verify,66.82610511779785,80.77216148376465,0.0,314.0,17.0,61.174,76.31581433984375,147.6582802015625,76.31581433984375
225,225,7,draft|draft_verify,59.42225456237793,79.84638214111328,0.0,331.0,15.0,54.42360000000001,80.83217508376465,139.3286487034912,80.83217508376465
225,225,8,draft|draft_verify,70.75834274291992,90.89803695678711,0.0,346.0,17.0,62.4028,170.8644446979004,161.71639329970702,170.8644446979004
226,226,1,draft|draft_verify,126.45363807678223,29.3581485748291,0.0,105.0,34.0,107.2424,126.45363807678223,155.8718138516113,126.45363807678223
226,226,2,draft|draft_verify,100.26311874389648,30.394315719604492,0.0,139.0,27.0,87.00600000000001,87.00600000000001,130.71745606350098,100.26311874389648
226,226,3,draft|draft_verify,154.92701530456543,50.017356872558594,0.0,166.0,42.0,138.9408,138.9408,205.00440577712402,154.92701530456543
226,226,4,draft|draft_verify,380.1116943359375,78.57966423034668,0.0,208.0,102.0,355.52160000000003,355.52160000000003,458.75144016628417,380.1116943359375
226,226,5,draft|draft_verify,241.57238006591797,91.98856353759766,0.0,310.0,64.0,235.3904,235.3904,333.6209948035156,241.57238006591797
226,226,6,draft|draft_verify,171.3557243347168,93.33467483520508,0.0,374.0,44.0,167.1472,260.5419100352051,264.7504343699219,264.7504343699219
227,227,1,draft|draft_verify,122.6201057434082,21.288156509399414,0.0,74.0,33.0,101.66040000000001,122.6201057434082,143.96828865280762,122.6201057434082
227,227,2,draft|draft_verify,222.20087051391602,31.447172164916992,0.0,107.0,61.0,194.87,194.87,253.708091478833,222.20087051391602
227,227,3,draft|draft_verify,263.17620277404785,57.955026626586914,0.0,168.0,71.0,237.958,237.958,321.19128620063475,263.17620277404785
227,227,4,draft|draft_verify,132.95388221740723,60.65249443054199,0.0,239.0,35.0,121.38040000000001,121.38040000000001,193.6664046479492,132.95388221740723
227,227,5,draft|draft_verify,157.94897079467773,77.50296592712402,0.0,274.0,40.0,142.3184,219.88139792712403,235.51196872180176,235.51196872180176
228,228,1,draft|draft_verify,118.61991882324219,21.775484085083008,0.0,82.0,32.0,99.1312,118.61991882324219,140.4554285083252,118.61991882324219
228,228,2,draft|draft_verify,351.32789611816406,57.35182762145996,0.0,114.0,91.0,295.622,295.622,408.739796539624,351.32789611816406
228,228,3,draft|draft_verify,350.0518798828125,67.9781436920166,0.0,205.0,90.0,311.7,311.7,418.0900955748291,350.0518798828125
228,228,4,draft|draft_verify,217.38028526306152,87.12100982666016,0.0,295.0,55.0,199.646,199.646,304.5613390897217,217.38028526306152
228,228,5,draft|draft_verify,749.9899864196777,154.39891815185547,0.0,350.0,197.0,776.3643999999999,776.3643999999999,904.4490621715332,749.9899864196777
228,228,6,draft|draft_verify,318.52221488952637,131.16765022277832,0.0,547.0,84.0,358.4088,358.4088,449.7499323123047,318.52221488952637
228,228,7,draft|draft_verify,146.38710021972656,132.00712203979492,0.0,631.0,37.0,162.30679999999998,294.3739516397949,278.4542518595215,278.4542518595215
229,229,1,draft|draft_verify,96.09603881835938,30.489206314086914,0.0,93.0,26.0,80.98,96.09603881835938,126.64526593244629,96.09603881835938
229,229,2,draft|draft_verify,48.30813407897949,30.365705490112305,0.0,119.0,13.0,40.924400000000006,40.924400000000006,78.7338499690918,48.30813407897949
229,229,3,draft|draft_verify,229.6125888824463,51.34129524230957,0.0,132.0,63.0,205.1388,205.1388,281.0139345247559,229.6125888824463
229,229,4,draft|draft_verify,320.3859329223633,60.7447624206543,0.0,195.0,87.0,298.9164,298.9164,381.1907649430176,320.3859329223633
229,229,5,draft|draft_verify,55.07826805114746,60.59408187866211,0.0,282.0,14.0,49.196799999999996,60.804832020654295,115.73236112980956,60.804832020654295
229,229,6,draft|draft_verify|target|target_rescue_verify,453.3054828643799,196.90299034118652,1822.777509689331,296.0,114.0,422.9136,1822.777509689331,2473.0460740948974,1822.777509689331
229,229,7,draft|draft_verify,74.60689544677734,92.97728538513184,0.0,383.0,18.0,67.6536,191.4887949557251,167.64419523190918,191.4887949557251
230,230,1,draft|draft_verify,204.95128631591797,30.37881851196289,0.0,108.0,55.0,175.4108,204.95128631591797,235.39014882788086,204.95128631591797
230,230,2,draft|draft_verify,290.50564765930176,57.34753608703613,0.0,163.0,80.0,268.0888,268.0888,347.9132477463379,290.50564765930176
230,230,3,draft|draft_verify,100.37660598754883,59.04054641723633,0.0,243.0,27.0,93.49560000000001,93.49560000000001,159.47717400478516,100.37660598754883
230,230,4,draft|draft_verify,125.99444389343262,59.97490882873535,0.0,270.0,33.0,116.7132,116.7132,186.02937912216797,125.99444389343262
230,230,5,draft|draft_verify,95.47138214111328,77.06141471862793,0.0,303.0,24.0,86.268,86.268,172.5928160597412,95.47138214111328
230,230,6,draft|draft_verify,264.5890712738037,92.12064743041992,0.0,327.0,66.0,245.58,245.58,356.7697715042236,264.5890712738037
230,230,7,draft|draft_verify,62.76702880859375,91.92967414855957,0.0,393.0,16.0,60.356,92.18070023041992,154.75671575715333,92.18070023041992
230,230,8,draft|draft_verify,111.67621612548828,124.07994270324707,0.0,409.0,29.0,111.6892,111.6892,235.81618202873534,111.67621612548828
230,230,9,draft|draft_verify,62.59894371032715,124.30167198181152,0.0,438.0,16.0,61.976,124.13996590324707,186.96062849213868,124.13996590324707
230,230,10,draft|draft_verify,50.7206916809082,124.44758415222168,0.0,454.0,13.0,50.5724,124.36168478181152,175.2282862331299,124.36168478181152
230,230,11,draft|draft_verify,73.32897186279297,125.05912780761719,0.0,467.0,18.0,71.08080000000001,249.62673675983888,198.44811407041016,249.62673675983888
231,231,1,draft|draft_verify,60.3785514831543,21.14582061767578,0.0,94.0,16.0,49.592,60.3785514831543,81.58438490083009,60.3785514831543
231,231,2,draft|draft_verify,515.4409408569336,59.65709686279297,0.0,110.0,137.0,451.4524,451.4524,575.1581473197266,515.4409408569336
231,231,3,draft|draft_verify|target|target_rescue_verify,653.8896560668945,196.7475414276123,3761.716604232788,247.0,175.0,641.9372,3761.716604232788,4612.4139417272945,3761.716604232788
231,231,4,draft|draft_verify,312.8964900970459,126.0535717010498,0.0,431.0,78.0,310.716,310.716,439.0101241980957,312.8964900970459
231,231,5,draft|draft_verify,84.21063423156738,141.94703102111816,0.0,509.0,20.0,81.0664,268.120681122168,226.21768125268557,268.120681122168
232,232,1,draft|draft_verify,174.6985912322998,29.989242553710938,0.0,110.0,45.0,143.142,174.6985912322998,204.74786978601074,174.6985912322998
