problem_ordinal,example_idx,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,fpga_draft_ms,our,weak,strong
76,76,3,draft|draft_verify,116.5006160736084,51.31101608276367,0.0,194.0,26.0,161.66,161.66,167.8716529563721,116.5006160736084
76,76,4,draft|draft_verify,132.798433303833,60.95457077026367,0.0,220.0,31.0,194.896,194.896,193.8130288740967,132.798433303833
76,76,5,draft|draft_verify,112.48064041137695,61.02705001831055,0.0,251.0,26.0,165.08,165.08,173.56771122968752,112.48064041137695
76,76,6,draft|draft_verify,124.59111213684082,78.33266258239746,0.0,277.0,23.0,147.2528,147.2528,202.98379311923827,124.59111213684082
76,76,7,draft|draft_verify,249.78208541870117,80.42573928833008,0.0,300.0,53.0,344.96720000000005,344.96720000000005,330.26786710703124,249.78208541870117
76,76,8,draft|draft_verify,323.8346576690674,104.17532920837402,0.0,353.0,68.0,452.5496,452.5496,428.0700412774414,323.8346576690674
76,76,9,draft|draft_verify,227.83541679382324,139.28675651550293,0.0,421.0,47.0,318.8528,318.8528,367.18221090932616,227.83541679382324
76,76,10,draft|draft_verify,79.91409301757812,126.47628784179688,0.0,468.0,16.0,108.976,139.34679411550292,206.45039365937498,139.34679411550292
76,76,11,draft|draft_verify,122.21121788024902,128.27467918395996,0.0,484.0,25.0,172.0984,172.0984,250.545917064209,126.53630064179687
76,76,12,draft|draft_verify,83.92763137817383,143.8586711883545,0.0,509.0,17.0,117.452,128.33469918395997,227.8463161665283,128.33469918395997
76,76,13,draft|draft_verify,55.1602840423584,137.16483116149902,0.0,526.0,11.0,75.896,143.91868478835448,192.3851240038574,143.91868478835448
76,76,14,draft|draft_verify,61.887264251708984,128.21531295776367,0.0,537.0,14.0,97.33279999999999,137.22483996149901,190.16258840947265,137.22483996149901
76,76,15,draft|draft_verify,41.146039962768555,127.64406204223633,0.0,551.0,8.0,55.244,128.27532415776366,168.85010840500487,128.27532415776366
76,76,16,draft|draft_verify,90.99173545837402,128.71551513671875,0.0,559.0,16.0,112.25200000000001,127.70406844223633,219.76726339509275,127.70406844223633
76,76,17,draft|draft_verify,110.15033721923828,129.20475006103516,0.0,575.0,22.0,155.8144,285.07916766103517,239.41510488027342,258.0402955977539
77,77,1,draft|draft_verify,210.45613288879395,29.378175735473633,0.0,81.0,53.0,317.636,210.45613288879395,239.89435102426756,210.45613288879395
77,77,2,draft|draft_verify,88.41562271118164,30.461549758911133,0.0,134.0,23.0,139.7024,139.7024,118.93719087009278,88.41562271118164
77,77,3,draft|draft_verify,159.31415557861328,51.00440979003906,0.0,157.0,36.0,221.34,221.34,210.37859416865234,159.31415557861328
77,77,4,draft|draft_verify,116.45078659057617,51.175594329833984,0.0,193.0,26.0,161.60000000000002,161.60000000000002,167.68640172041017,116.45078659057617
77,77,5,draft|draft_verify,46.45109176635742,55.463552474975586,0.0,219.0,10.0,62.238400000000006,62.238400000000006,101.97465224133302,51.23561512983398
77,77,6,draft|draft_verify,326.82204246520996,84.03944969177246,0.0,229.0,71.0,451.976,451.976,410.9215489569824,326.82204246520996
77,77,7,draft|draft_verify,138.63205909729004,85.0362777709961,0.0,300.0,30.0,194.12400000000002,194.12400000000002,223.72836086828613,138.63205909729004
77,77,8,draft|draft_verify,345.93701362609863,105.88812828063965,0.0,330.0,74.0,489.0584,489.0584,451.8852011067383,345.93701362609863
77,77,9,draft|draft_verify,57.89542198181152,100.49867630004883,0.0,404.0,11.0,72.968,105.94818748063965,158.45410708186034,105.94818748063965
77,77,10,draft|draft_verify,186.49578094482422,127.00819969177246,0.0,415.0,33.0,222.5592,222.5592,313.56400703659665,186.49578094482422
77,77,11,draft|draft_verify,234.3602180480957,127.25520133972168,0.0,448.0,41.0,280.316,280.316,361.67545218781737,234.3602180480957
77,77,12,draft|draft_verify,92.11444854736328,131.59465789794922,0.0,489.0,18.0,123.6384,127.31523413972168,223.7691208453125,127.31523413972168
77,77,13,draft|draft_verify,135.9384059906006,137.09282875061035,0.0,507.0,26.0,180.44,317.59284955061037,273.0912555412109,273.0912555412109
78,78,1,draft|draft_verify|target|target_rescue_verify,388.8874053955078,112.19024658203125,616.3249015808105,152.0,86.0,533.4200000000001,616.3249015808105,1117.4626223583496,616.3249015808105
78,78,2,draft|draft_verify|target|backtracking_verify,222.83053398132324,200.36745071411133,2244.385004043579,251.0,48.0,306.53999999999996,2244.385004043579,2667.6430271390136,2244.385004043579
78,78,3,draft|draft_verify|target|target_rescue_verify,172.03688621520996,170.8984375,262.67170906066895,299.0,37.0,239.81199999999998,410.77046709999996,605.6670623758789,348.12092781066895
79,79,1,draft|draft_verify|target|backtracking_verify,412.5709533691406,121.94108963012695,404.3090343475342,196.0,95.0,600.2336,473.6015741842041,938.8811533468017,473.6015741842041
79,79,2,draft|draft_verify|target|backtracking_verify|target_rescue_verify,1981.7097187042236,499.3896484375,3959.144115447998,552.0,442.0,3355.2232,5709.397847652124,6440.303836189722,4335.8843663563475
79,79,3,draft|draft_verify|target|target_rescue_verify,1284.0054035186768,534.3320369720459,1958.6029052734375,846.0,289.0,2343.4936,3723.604311565753,3777.0005769641602,2664.11611508443
79,79,5,draft|draft_verify|target|target_rescue_verify,706.8250179290771,792.1395301818848,2039.886474609375,1731.0,155.0,1558.1216,3172.229608941101,3538.911146720337,2435.9562397003174
79,79,6,draft|draft_verify|target|target_rescue_verify,811.0170364379883,435.33968925476074,838.5956287384033,914.0,174.0,1414.3752,1849.7750284547608,2085.012493631152,1246.4168648927491
80,80,1,draft|draft_verify|target|backtracking_verify,244.74310874938965,89.13159370422363,539.6301746368408,111.0,49.0,296.8696,539.6301746368408,873.5649162904541,539.6301746368408
80,80,2,draft|draft_verify|target|target_rescue_verify,309.6590042114258,103.20281982421875,347.3079204559326,160.0,64.0,396.3904,448.05186111210935,760.2297956915771,361.32046532353513
80,80,3,draft|draft_verify|target|backtracking_verify,492.9354190826416,130.88393211364746,519.0145969390869,213.0,79.0,500.728,566.2300292568237,1142.894011335376,558.4374483394654
80,80,4,draft|draft_verify|target|target_rescue_verify,926.0108470916748,291.72563552856445,546.5924739837646,589.0,166.0,1218.952,1364.8749505642822,1764.389089404004,1071.933797655957
80,80,5,draft|draft_verify,511.5363597869873,127.16388702392578,0.0,378.0,110.0,744.6727999999999,744.6727999999999,638.760334810913,511.5363597869873
80,80,6,draft|draft_verify|target|target_rescue_verify,387.2830867767334,260.12372970581055,543.950080871582,488.0,87.0,609.0816,739.2035344529053,1191.416966954126,543.950080871582
80,80,7,draft|draft_verify,504.5487880706787,133.3322525024414,0.0,571.0,110.0,795.1615999999999,795.1615999999999,637.9411285731201,504.5487880706787
80,80,8,draft|draft_verify,384.74082946777344,154.51908111572266,0.0,681.0,83.0,618.608,618.608,539.3199769834961,384.74082946777344
80,80,9,draft|draft_verify,522.5257873535156,177.88052558898926,0.0,764.0,110.0,845.6504,845.6504,700.4664009425048,522.5257873535156
80,80,10,draft|draft_verify,388.85951042175293,201.8287181854248,0.0,874.0,83.0,656.5904,656.5904,590.7482950071777,388.85951042175293
80,80,11,draft|draft_verify|target|target_rescue_verify,217.13495254516602,436.56444549560547,727.4610996246338,957.0,45.0,361.73519999999996,727.4610996246338,1381.2205336654051,727.4610996246338
80,80,12,draft|draft_verify,390.1834487915039,231.48179054260254,0.0,1067.0,83.0,694.5728,694.5728,621.7253057341064,390.1834487915039
80,80,13,draft|draft_verify,520.2574729919434,259.1574192047119,0.0,1150.0,110.0,946.6279999999999,946.6279999999999,779.4749801966552,520.2574729919434
80,80,14,draft|draft_verify,390.8505439758301,277.6906490325928,0.0,1260.0,83.0,732.5552,732.5552,668.6012594084228,390.8505439758301
80,80,15,draft|draft_verify,520.5357074737549,308.6512088775635,0.0,1343.0,110.0,997.1168,997.1168,829.2470043513183,520.5357074737549
80,80,16,draft|draft_verify,359.818696975708,314.24760818481445,0.0,1453.0,83.0,770.5376,770.5376,674.1263715605224,359.818696975708
80,80,17,draft|draft_verify,518.8760757446289,332.83042907714844,0.0,1536.0,110.0,1047.6055999999999,1047.6055999999999,851.7665928217773,518.8760757446289
80,80,18,draft|draft_verify,389.6749019622803,355.0741672515869,0.0,1646.0,83.0,808.52,808.52,744.8091356138672,389.6749019622803
80,80,19,draft|draft_verify,534.4133377075195,389.77622985839844,0.0,1729.0,110.0,1098.0944,1098.0944,924.2496555659179,534.4133377075195
80,80,20,draft|draft_verify,392.301082611084,396.4414596557617,0.0,1839.0,83.0,846.5024,846.5024,788.8026086668457,392.301082611084
80,80,21,draft|draft_verify,515.4874324798584,406.80885314941406,0.0,1922.0,110.0,1148.5832,1148.5832,922.3563736292724,515.4874324798584
80,80,22,draft|draft_verify,524.1010189056396,436.97643280029297,0.0,2032.0,83.0,884.4848,1321.521299200293,961.1375181059326,961.1375181059326
81,81,1,draft|draft_verify,210.50786972045898,30.951738357543945,0.0,109.0,47.0,284.408,210.50786972045898,241.51964567800292,210.50786972045898
81,81,2,draft|draft_verify,98.61540794372559,31.29744529724121,0.0,156.0,22.0,134.6968,134.6968,129.97287084096678,98.61540794372559
81,81,3,draft|draft_verify,98.1740951538086,51.0869026184082,0.0,178.0,22.0,135.8056,135.8056,149.32101537221678,98.1740951538086
81,81,4,draft|draft_verify,195.1301097869873,60.59432029724121,0.0,200.0,44.0,275.4704,275.4704,255.7844652842285,195.1301097869873
81,81,5,draft|draft_verify,212.34607696533203,61.446428298950195,0.0,244.0,46.0,292.87600000000003,292.87600000000003,273.85254206428226,212.34607696533203
81,81,6,draft|draft_verify,262.30478286743164,77.6224136352539,0.0,290.0,42.0,271.68240000000003,271.68240000000003,339.98723010268554,262.30478286743164
81,81,7,draft|draft_verify,215.7604694366455,96.94528579711914,0.0,332.0,45.0,295.7352,295.7352,312.7657912337646,215.7604694366455
81,81,8,draft|draft_verify,90.52515029907227,97.35703468322754,0.0,377.0,18.0,119.06880000000001,216.48584908322755,187.9421993822998,194.42237088034668
82,82,1,draft|draft_verify,157.69195556640625,29.64639663696289,0.0,105.0,35.0,210.89600000000002,157.69195556640625,187.39838020336913,157.69195556640625
82,82,2,draft|draft_verify,259.2029571533203,50.29106140136719,0.0,140.0,66.0,405.82800000000003,405.82800000000003,309.5540713546875,259.2029571533203
82,82,3,draft|draft_verify,517.8771018981934,84.65290069580078,0.0,206.0,119.0,758.2496000000001,758.2496000000001,602.5900977939941,517.8771018981934
82,82,4,draft|draft_verify,414.6227836608887,102.99301147460938,0.0,325.0,89.0,588.8984,588.8984,517.6758663354981,414.6227836608887
82,82,5,draft|draft_verify,120.95308303833008,125.57458877563477,0.0,414.0,24.0,161.27519999999998,286.90980797563475,246.58769101396484,246.58769101396484
83,83,1,draft|draft_verify|target|backtracking_verify,265.74134826660156,63.49945068359375,425.93932151794434,99.0,60.0,362.6664,425.93932151794434,755.2401684681397,425.93932151794434
83,83,2,draft|draft_verify|target|target_rescue_verify,611.2205982208252,241.14012718200684,1394.49143409729,327.0,149.0,997.8728,1876.0337316351502,2246.912278700122,1515.0614976882935
83,83,3,draft|draft_verify|target|target_rescue_verify,835.2413177490234,369.65370178222656,1956.1982154846191,530.0,182.0,1314.4424,2569.8419296789793,3161.153380615869,2141.0250663757324
83,83,4,draft|draft_verify|target|target_rescue_verify,1194.6992874145508,383.3270072937012,940.4478073120117,849.0,246.0,1983.576,2175.2997004468507,2518.5342988202638,1386.4229878614015
83,83,5,draft|draft_verify,393.1150436401367,127.99501419067383,0.0,524.0,94.0,667.0072,667.0072,521.1701330308106,393.1150436401367
83,83,6,draft|draft_verify,138.8230323791504,131.06131553649902,0.0,618.0,30.0,216.2568,216.2568,269.9443719156494,138.8230323791504
83,83,7,draft|draft_verify,171.14830017089844,151.2465476989746,0.0,648.0,36.0,262.584,413.8905764989746,322.45487666987304,322.45487666987304
84,84,1,draft|draft_verify|target|backtracking_verify,447.19743728637695,97.43595123291016,488.4641170501709,120.0,102.0,626.9304,495.975494502832,1033.157587169458,495.975494502832
84,84,2,draft|draft_verify|target|target_rescue_verify,1061.239242553711,395.7188129425049,5177.685499191284,405.0,237.0,1656.8904,5177.685499191284,6634.7037442875,5177.685499191284
84,84,3,draft|draft_verify,301.90443992614746,81.60567283630371,0.0,249.0,67.0,429.32800000000003,429.32800000000003,383.5701663624512,301.90443992614746
84,84,4,draft|draft_verify,330.56116104125977,92.54789352416992,0.0,316.0,72.0,473.2608,473.2608,423.1691121654297,330.56116104125977
84,84,5,draft|draft_verify|target|target_rescue_verify,1084.0070247650146,259.5934867858887,642.8964138031006,388.0,240.0,1668.9888,1798.8457353929443,1986.5571173540038,1213.863960157959
84,84,6,draft|draft_verify,674.9253273010254,131.1783790588379,0.0,491.0,154.0,1092.5296,1092.5296,806.1638295598633,674.9253273010254
84,84,7,draft|draft_verify|target|target_rescue_verify,325.2742290496826,306.0884475708008,469.341516494751,645.0,78.0,574.1232,727.2274861854004,1100.7642555152343,478.378515235083
84,84,8,draft|draft_verify,544.3153381347656,175.67849159240723,0.0,719.0,132.0,1004.484,1004.484,720.0539353271729,544.3153381347656
84,84,9,draft|draft_verify|target|target_rescue_verify,313.762903213501,378.2999515533447,847.8214740753174,851.0,77.0,604.2248,847.8214740753174,1539.944390442163,847.8214740753174
84,84,10,draft|draft_verify|target|backtracking_verify,218.3518409729004,414.14880752563477,372.21360206604004,991.0,53.0,431.204,638.3384461628174,1004.7742929645751,425.48628713571776
84,84,11,draft|draft_verify|target|target_rescue_verify|backtracking_verify,518.1546211242676,908.3397388458252,417.9577827453613,2091.0,122.0,1325.2208,2215.5145931070497,1844.5122403154542,1408.4484142313172
84,84,12,draft|draft_verify|target|target_rescue_verify,482.1808338165283,486.94419860839844,239.64524269104004,1091.0,105.0,888.1176,1375.1218826083984,1208.8303591159668,969.1851164249267
85,85,1,draft|draft_verify|target|backtracking_verify,548.7964153289795,111.92846298217773,265.8054828643799,176.0,118.0,743.308,660.7849727111573,926.5904555755371,660.7849727111573
86,86,1,draft|draft_verify,310.6873035430908,31.07619285583496,0.0,81.0,71.0,427.112,310.6873035430908,341.82355319892577,310.6873035430908
86,86,2,draft|draft_verify,76.78604125976562,30.689001083374023,0.0,152.0,17.0,103.7432,103.7432,107.53505594313965,76.78604125976562
86,86,3,draft|draft_verify,261.7659568786621,51.442623138427734,0.0,169.0,59.0,366.2912,366.2912,313.26862721708983,261.7659568786621
86,86,4,draft|draft_verify,97.27311134338379,59.937238693237305,0.0,228.0,22.0,138.3256,138.3256,157.27036763662107,97.27311134338379
86,86,5,draft|draft_verify,200.7303237915039,60.85205078125,0.0,250.0,46.0,293.524,293.524,261.64241137275394,200.7303237915039
86,86,6,draft|draft_verify,53.9395809173584,77.47840881347656,0.0,296.0,11.0,70.376,70.376,131.47799853083495,60.91208758125
86,86,7,draft|draft_verify,329.941987991333,103.67631912231445,0.0,307.0,74.0,485.0288,485.0288,433.6783663136475,329.941987991333
86,86,8,draft|draft_verify,174.39961433410645,93.19829940795898,0.0,381.0,42.0,280.6368,280.6368,267.6579473420654,174.39961433410645
86,86,9,draft|draft_verify,129.12440299987793,124.62210655212402,0.0,423.0,30.0,202.68480000000002,202.68480000000002,253.80653355200195,129.12440299987793
86,86,10,draft|draft_verify,19.069433212280273,125.50950050354004,0.0,453.0,4.0,26.236,124.68213055212402,144.63893691582032,124.68213055212402
86,86,11,draft|draft_verify,197.3891258239746,128.2055377960205,0.0,457.0,45.0,308.9352,308.9352,325.6546996199951,197.3891258239746
86,86,12,draft|draft_verify,50.79340934753418,143.91040802001953,0.0,502.0,11.0,75.32,128.2655737960205,194.7638261675537,128.2655737960205
86,86,13,draft|draft_verify,50.90832710266113,144.3781852722168,0.0,513.0,10.0,68.5888,288.40861009223636,195.34652037487794,288.40861009223636
87,87,1,draft|draft_verify,230.80706596374512,29.593944549560547,0.0,90.0,51.0,306.6,230.80706596374512,260.4610513133057,230.80706596374512
87,87,2,draft|draft_verify,160.44950485229492,31.407594680786133,0.0,141.0,36.0,219.996,219.996,191.91712833308105,160.44950485229492
87,87,3,draft|draft_verify|target|target_rescue_verify,327.040433883667,112.55216598510742,345.4933166503906,177.0,73.0,455.91280000000006,512.2489413925538,785.145974919165,383.3765752762207
87,87,4,draft|draft_verify,47.867774963378906,58.481693267822266,0.0,228.0,10.0,62.43280000000001,62.43280000000001,106.40947623120118,56.27608299255371
87,87,5,draft|draft_verify,165.4188632965088,61.06400489807129,0.0,238.0,36.0,228.144,228.144,226.54289699458008,165.4188632965088
87,87,6,draft|draft_verify,150.24352073669434,78.37557792663574,0.0,274.0,32.0,205.256,205.256,228.67912426333007,150.24352073669434
87,87,7,draft|draft_verify|target|target_rescue_verify,562.4740123748779,187.63065338134766,576.0161876678467,306.0,120.0,793.3296,887.2050226906739,1326.1809494240724,656.3494350655518
87,87,8,draft|draft_verify,64.49246406555176,93.14751625061035,0.0,399.0,13.0,86.2984,93.81532669067383,157.69999071616212,93.81532669067383
87,87,9,draft|draft_verify,67.52181053161621,125.07414817810059,0.0,412.0,14.0,93.4328,93.4328,192.65596990971682,93.20752665061035
87,87,10,draft|draft_verify,35.08901596069336,125.01788139343262,0.0,426.0,7.0,46.3648,125.13415937810059,160.166902954126,125.13415937810059
87,87,11,draft|draft_verify,149.49607849121094,125.67520141601562,0.0,433.0,31.0,210.232,210.232,275.23130470722657,149.49607849121094
87,87,12,draft|draft_verify,86.85302734375,127.56776809692383,0.0,464.0,18.0,122.61840000000001,125.73522621601562,214.48080984067383,125.73522621601562
87,87,13,draft|draft_verify,435.5757236480713,128.06057929992676,0.0,482.0,91.0,636.28,636.28,563.696375747998,435.5757236480713
87,87,14,draft|draft_verify,58.002471923828125,128.59416007995605,0.0,573.0,11.0,77.024,128.12065209992676,186.65664080378417,128.12065209992676
87,87,15,draft|draft_verify,187.17408180236816,131.06322288513184,0.0,584.0,45.0,322.3464,322.3464,318.29734068749997,187.17408180236816
87,87,16,draft|draft_verify,33.06221961975098,132.43579864501953,0.0,629.0,6.0,42.023999999999994,131.12325888513183,165.5580230647705,131.12325888513183
87,87,17,draft|draft_verify,92.81253814697266,130.51533699035645,0.0,635.0,19.0,136.9024,136.9024,223.3878903373291,132.49580344501953
87,87,18,draft|draft_verify,95.03483772277832,153.60426902770996,0.0,654.0,21.0,152.436,306.10028582770997,248.69912355048828,284.23963801806644
88,88,1,draft|draft_verify,333.0223560333252,51.04494094848633,0.0,121.0,73.0,446.23600000000005,333.0223560333252,384.1273553818115,333.0223560333252
88,88,2,draft|draft_verify|target|target_rescue_verify,1056.2193393707275,236.81974411010742,2643.23353767395,194.0,224.0,1449.5312,2643.23353767395,3936.332800354785,2643.23353767395
88,88,3,draft|draft_verify,1023.0660438537598,174.98302459716797,0.0,650.0,219.0,1654.4304,1654.4304,1198.1092436509277,1023.0660438537598
88,88,4,draft|draft_verify,1314.8510456085205,205.28292655944824,0.0,869.0,199.0,1602.4912,1602.4912,1520.1941313679688,1314.8510456085205
88,88,5,draft|draft_verify|target|target_rescue_verify,1594.0320491790771,537.1665954589844,1312.7119541168213,1068.0,353.0,3077.5735999999997,3614.800477858984,3443.9708811548826,2131.2589270380613
89,89,1,draft|draft_verify,139.36829566955566,50.8882999420166,0.0,169.0,29.0,178.7912,139.36829566955566,190.31661881157225,139.36829566955566
89,89,2,draft|draft_verify|target|target_rescue_verify,380.4764747619629,121.31667137145996,361.0966205596924,198.0,83.0,523.5536,584.2720020857299,862.9498330931152,441.19487684769285
89,89,3,draft|draft_verify|target|target_rescue_verify,524.6965885162354,188.3859634399414,891.1113739013672,253.0,112.0,725.1976,891.1113739013672,1604.254015457544,891.1113739013672
89,89,4,draft|draft_verify,521.5513706207275,144.07777786254883,0.0,402.0,109.0,743.9848,743.9848,665.6892356832764,521.5513706207275
89,89,5,draft|draft_verify,358.4764003753662,128.19290161132812,0.0,511.0,74.0,520.7696,520.7696,486.72936118669435,358.4764003753662
89,89,6,draft|draft_verify,587.0053768157959,151.95417404174805,0.0,585.0,112.0,813.6424,813.6424,739.0196404575439,587.0053768157959
89,89,7,draft|draft_verify,273.87428283691406,161.18979454040527,0.0,697.0,65.0,485.1512,485.1512,435.1241293773193,273.87428283691406
89,89,8,draft|draft_verify,239.30644989013672,174.27372932434082,0.0,762.0,49.0,371.8648,546.1985685243408,413.64021841447754,413.64021841447754
90,90,1,draft|draft_verify|target|backtracking_verify,377.28285789489746,122.47276306152344,506.300687789917,189.0,83.0,521.7824,506.300687789917,1006.1163751463379,506.300687789917
90,90,2,draft|draft_verify|target|backtracking_verify|target_rescue_verify,1762.8087997436523,629.2273998260498,7627.823829650879,543.0,375.0,2808.1967999999997,7942.437529563904,10019.920329220582,7942.437529563904
90,90,3,draft|draft_verify|target|target_rescue_verify|backtracking_verify,936.7225170135498,563.2598400115967,2366.17374420166,783.0,219.0,1724.016,3329.6079273095274,3866.216276426807,2647.8036642074585
90,90,4,draft|draft_verify|target|target_rescue_verify|backtracking_verify,1996.8481063842773,924.2048263549805,3719.038486480713,1630.0,421.0,4271.764,7521.354016416293,6640.151756019971,5246.4381228005695
90,90,5,draft|draft_verify|target|target_rescue_verify,928.7014007568359,614.9489879608154,1711.707353591919,1263.0,202.0,1817.4735999999998,3134.5991793665708,3255.41790390957,2245.826980123407
90,90,6,draft|draft_verify|target|target_rescue_verify,1802.582025527954,905.8825969696045,5461.716890335083,1540.0,442.0,4400.9223999999995,7811.253146494744,8170.2418664326415,5914.658188819885
90,90,7,draft|draft_verify|target|target_rescue_verify,1527.2622108459473,501.5571117401123,734.809160232544,994.0,332.0,2827.184,3328.8013773401126,2763.6887484186036,2028.8795881860597
91,91,1,draft|draft_verify|target|backtracking_verify,331.4669132232666,66.67685508728027,391.0963535308838,95.0,74.0,447.8864,391.0963535308838,789.3001810414307,391.0963535308838
91,91,2,draft|draft_verify|target|target_rescue_verify,1182.4309825897217,194.8838233947754,336.8058204650879,328.0,227.0,1542.4496,1639.9516932973877,1714.180808049585,1279.9330758871095
91,91,3,draft|draft_verify|target|backtracking_verify,376.53136253356934,250.39219856262207,1293.2870388031006,413.0,84.0,572.796,1293.2870388031006,1920.270667099292,1293.2870388031006
91,91,4,draft|draft_verify|target|target_rescue_verify,2232.1507930755615,639.3961906433105,2313.8530254364014,936.0,484.0,4143.6976,6219.156829693693,5185.460396355274,4307.610022769254
91,91,5,draft|draft_verify|target|backtracking_verify|target_rescue_verify,1360.0289821624756,780.7984352111816,2908.1778526306152,1318.0,296.0,2736.968,5326.478834563061,5049.065506804272,3949.539816725537
91,91,6,draft|draft_verify|target|target_rescue_verify,897.362470626831,666.2747859954834,1628.5691261291504,1415.0,191.0,1785.1280000000002,3132.4925446609623,3192.2665355514646,2244.7270152877927
91,91,7,draft|draft_verify,412.8003120422363,126.9521713256836,0.0,413.0,89.0,607.484,607.484,539.81255456792,412.8003120422363
91,91,8,draft|draft_verify,337.50343322753906,129.33683395385742,0.0,502.0,83.0,583.3808,583.3808,466.90033358139647,337.50343322753906
91,91,9,draft|draft_verify|target|backtracking_verify,298.82168769836426,293.5206890106201,610.7995510101318,585.0,52.0,373.26640000000003,610.7995510101318,1203.2019693191162,610.7995510101318
91,91,10,draft|draft_verify|target|target_rescue_verify,927.2520542144775,632.2438716888428,781.036376953125,1320.0,189.0,1723.0824,2587.8436434431947,2340.592454056445,1792.0132976576722
91,91,11,draft|draft_verify|target|target_rescue_verify,459.78403091430664,481.7984104156494,153.7015438079834,1439.0,96.0,890.0759999999999,1131.0352820078247,1095.3440619379394,700.7433129221313
91,91,12,draft|draft_verify,105.62443733215332,183.00700187683105,0.0,827.0,21.0,160.74,240.8992052078247,288.69145600898435,240.8992052078247
91,91,13,draft|draft_verify,512.5510692596436,201.7662525177002,0.0,848.0,108.0,851.5536000000001,851.5536000000001,714.3774081773438,512.5510692596436
91,91,14,draft|draft_verify,496.5553283691406,226.78184509277344,0.0,956.0,108.0,879.288,879.288,723.3972598619141,496.5553283691406
91,91,15,draft|draft_verify,101.29761695861816,228.52563858032227,0.0,1064.0,22.0,180.45999999999998,455.4275876730957,329.8832731389404,455.4275876730957
92,92,1,draft|draft_verify,212.68081665039062,31.46195411682129,0.0,75.0,48.0,286.68719999999996,212.68081665039062,244.2028091672119,212.68081665039062
92,92,2,draft|draft_verify|target|backtracking_verify,247.4827766418457,100.37827491760254,824.3680000305176,123.0,56.0,341.372,824.3680000305176,1172.2890963899658,824.3680000305176
92,92,3,draft|draft_verify|target|target_rescue_verify,392.9407596588135,112.90860176086426,359.24363136291504,179.0,89.0,558.0632,614.5775720804322,865.1530639825928,449.4551317392456
92,92,4,draft|draft_verify|target|target_rescue_verify,253.95846366882324,137.76779174804688,343.2188034057617,233.0,56.0,355.892,424.83594067402345,735.0051036226319,343.2188034057617
92,92,5,draft|draft_verify,269.52338218688965,87.40830421447754,0.0,287.0,57.0,369.58320000000003,369.58320000000003,356.9917320013672,269.52338218688965
92,92,6,draft|draft_verify|target|target_rescue_verify,283.47039222717285,209.51437950134277,208.9216709136963,344.0,60.0,397.3584,502.1756377506714,701.966490642212,388.28762997784423
92,92,7,draft|draft_verify,276.5324115753174,125.29397010803223,0.0,373.0,59.0,394.68800000000005,394.68800000000005,401.8864288833496,276.5324115753174
92,92,8,draft|draft_verify,139.05787467956543,125.98919868469238,0.0,432.0,29.0,196.4648,322.5140218846924,265.1070965642578,265.1070965642578
93,93,1,draft|draft_verify,189.88585472106934,31.145095825195312,0.0,118.0,42.0,254.75760000000002,189.88585472106934,221.09098414626465,189.88585472106934
93,93,2,draft|draft_verify|target|target_rescue_verify,240.4472827911377,100.54850578308105,236.39607429504395,160.0,54.0,333.74640000000005,384.0806960915406,577.4519060692627,290.7815788826782
93,93,3,draft|draft_verify,144.96898651123047,50.19736289978027,0.0,195.0,32.0,199.3784,199.3784,195.22637501101073,144.96898651123047
93,93,4,draft|draft_verify,148.9427089691162,60.47987937927246,0.0,227.0,33.0,208.1208,208.1208,209.48261474838867,148.9427089691162
93,93,5,draft|draft_verify,180.7882785797119,61.99288368225098,0.0,260.0,38.0,242.8952,242.8952,242.84119266196288,180.7882785797119
93,93,6,draft|draft_verify,249.73225593566895,87.73589134216309,0.0,298.0,53.0,344.7176,344.7176,337.528189677832,249.73225593566895
93,93,7,draft|draft_verify|target|target_rescue_verify,267.05241203308105,208.63008499145508,367.0990467071533,351.0,55.0,364.7536,469.12868649572755,842.8415877316895,371.4274985288086
93,93,8,draft|draft_verify|target|target_rescue_verify,265.244722366333,252.62737274169922,400.29096603393555,405.0,56.0,378.596,504.9697311708496,918.2231059419678,400.29096603393555
93,93,9,draft|draft_verify,980.4809093475342,152.59027481079102,0.0,466.0,241.0,1721.1640000000002,1721.1640000000002,1133.1313769583253,980.4809093475342
93,93,10,draft|draft_verify,249.56059455871582,155.73453903198242,0.0,707.0,54.0,403.32480000000004,559.1193822319824,405.35517679069824,405.35517679069824
94,94,1,draft|draft_verify,198.33087921142578,30.417680740356445,0.0,111.0,46.0,278.512,198.33087921142578,228.80859675178223,198.33087921142578
94,94,2,draft|draft_verify,384.6704959869385,60.82463264465332,0.0,157.0,88.0,547.0888,547.0888,445.55519903159177,384.6704959869385
94,94,3,draft|draft_verify,147.68433570861816,61.3255500793457,0.0,245.0,32.0,203.0984,203.0984,209.06991138796386,147.68433570861816
94,94,4,draft|draft_verify|target|target_rescue_verify,255.89299201965332,165.5406951904297,509.45210456848145,277.0,55.0,355.16319999999996,509.45210456848145,930.9458357785645,509.45210456848145
94,94,5,draft|draft_verify,122.42388725280762,100.1582145690918,0.0,354.0,25.0,164.6104,164.6104,222.64212182189942,122.42388725280762
94,94,6,draft|draft_verify,119.37212944030762,92.68712997436523,0.0,379.0,25.0,166.0504,166.0504,212.11927941467286,119.37212944030762
