problem_ordinal,example_idx,steps,our,weak,strong,our_power,weak_power,strong_power,speedup_vs_weak,speedup_vs_strong,power_vs_weak,power_vs_strong
150,150,5,770.8483423585449,1160.0069885783935,961.2066050938721,386.3030143771148,752.7923081649775,676.0257503986359,1.504844630046359,1.246946451428945,1.9487093813616747,1.7499882870152532
151,151,27,21578.613024505306,26881.273732896836,17573.042676231224,12560.48749425147,17118.39136288583,13409.410770547647,1.2457368646617681,0.8143731321505585,1.3628763509951638,1.0675868095632992
152,152,13,25570.405538614872,30405.981314177636,22669.280754767828,15182.07354749332,19145.59296291846,16789.146995961666,1.1891082942842017,0.8865436537771784,1.2610657498810198,1.1058533568185542
153,153,18,18056.218585202587,23100.19568288552,18070.14921181849,10475.094566208778,14251.525524119608,12342.453408305206,1.279348473429346,1.0007715140659252,1.3605152138762622,1.178266537862128
154,154,14,5880.43872823479,10076.843521027417,6045.117392443774,3652.2591501847296,6376.767724184801,4894.278013535281,1.7136210386214359,1.0280044860289563,1.7459789850515584,1.340068656762139
155,155,15,14648.93587782916,21903.358274806495,13052.693413867371,8602.255883201222,13844.76516725794,10291.006174445152,1.495218387019957,0.8910335551145618,1.6094342408826117,1.1963148172029827
156,156,8,2678.9119463046636,4733.167826097119,2990.703282863159,1629.843868456821,2997.472983406416,2388.064566373825,1.7668247112885256,1.1163873030573424,1.8391166426539385,1.4652106331110768
157,157,8,4485.272325698144,8433.335210004785,4941.861936513574,2943.6694079299923,5298.921729616013,4245.30416727066,1.8802281327906025,1.1017975225716892,1.800107619198397,1.4421810261146093
158,158,9,7519.881067572473,10991.759113275953,7532.870869527198,4584.675372420261,6942.041120893631,5978.3259880542755,1.4616932122337745,1.0017273946007923,1.5141837877234285,1.3039802172292743
159,159,9,5955.994258164796,9389.860718316575,6312.245666493787,3357.0109618955003,5879.884061308407,4247.406603727131,1.5765395853839939,1.0598139274296015,1.7515236405389611,1.265234654261861
160,160,8,8754.058989406714,11640.044867741577,8451.72906917356,5138.173124320163,7275.284185350009,5989.7919845581055,1.3296740268516802,0.9654640298175962,1.4159281926322032,1.1657435122625652
161,161,6,19807.508463351805,21681.884327040505,17147.31301119565,11259.252173341169,13520.194376042024,11315.33042646448,1.0946295626810763,0.8656976238542018,1.2008074930637176,1.0049806374579733
162,162,30,11601.69600332666,17215.356938398538,10715.759073488283,6255.947650283508,11172.45317420305,8213.41127839742,1.483865542888059,0.9236372915145903,1.7858930091425456,1.3128964207405418
163,163,5,4000.629131127289,6910.863727314526,4246.303115980071,2546.9710062547165,4338.286978028263,3416.289483129978,1.7274442345939718,1.0614088376603799,1.703312274609537,1.3413146340262356
164,164,6,4616.08701415326,7113.53026610498,4956.039851729138,2650.61704616016,4499.81003222262,3705.1566858561755,1.5410303671257446,1.0736452403374455,1.6976462287305176,1.39784684899076
165,165,47,17016.118910175956,24099.565874934953,15932.937755132793,9777.81468383909,15543.914673105253,12058.603553365643,1.4162786474489764,0.9363438184252815,1.5897125457691947,1.2332616175776243
166,166,37,17502.18567797913,27505.190574565553,18304.814473756076,10163.355096141853,17625.386801872202,13321.061421169865,1.5715288981976683,1.0458587750435533,1.734209484480478,1.3106952669819358
167,167,13,8031.439165006286,13082.73013162737,8448.3924474953,4906.651931056738,8261.442787635919,6546.547794556618,1.6289397034382107,1.0519151392325448,1.683723015962264,1.3342189106832971
168,168,7,7089.720018471783,11417.607053041967,7462.156338253278,4167.128469844035,7119.476787370684,5253.339791953564,1.6104454087459263,1.0525318797937206,1.7084850728485335,1.260661827435856
169,169,7,2102.990052770093,4276.460933246631,3139.1241033987553,1261.4999053423219,2744.0110576453303,2480.8868093443957,2.03351457968791,1.4926956498267072,2.1751971966265926,1.9666167225523332
170,170,11,1719.0336004054443,2734.355115793823,2056.0141374649656,902.8283083885161,1774.4815737741912,1490.4235443267585,1.5906350609719957,1.1960290578264685,1.965469577423324,1.6508382939244093
171,171,5,820.0527484795166,1120.1855974411133,921.9965255934083,407.9197500486279,726.9482261520824,651.1395435333252,1.3659921261383265,1.124313682629451,1.7820863688640307,1.596244220721608
172,172,12,1015.9618200709473,2346.9437775581787,1745.8524049160155,573.5062461321916,1523.041199480058,1264.233766078949,2.310070842420324,1.718423242316427,2.6556662804488465,2.204394066507772
173,173,8,1680.319307187622,3186.330123414038,2453.36451570813,962.5720955707814,2035.7271464894052,1790.2791621685028,1.8962646621891475,1.4600585169817317,2.1148827769438605,1.8598909841728912
174,174,7,4165.943692638122,6343.081807167822,5117.206146376526,2264.191736876196,4017.318323412498,3577.916849255562,1.5226038264456252,1.2283426094835208,1.7742836253589602,1.5802181374408926
175,175,4,1732.6553431658936,2930.1115479244872,2069.6174483599852,993.2392440091584,1856.8114357722495,1603.5277988910675,1.691110444718112,1.1944772839694693,1.8694503333127748,1.6144426517205575
176,176,7,1362.0653352527588,2066.6002619684327,1663.8835599018066,690.18583017198,1341.1504428287133,1179.1055010507264,1.5172548691175178,1.2215886542572052,1.9431729603815924,1.708388450624838
177,177,5,1554.6427019796877,2052.871115854736,1794.025350978711,764.2279331247439,1332.2611026857237,1246.556576412251,1.3204777620224908,1.1539792060865128,1.7432771624015744,1.6311319207024813
178,178,7,895.5139206024414,1402.7720170316893,1014.8976883698731,481.79127847673385,910.3259310743665,749.4435924388672,1.5664435635886027,1.1333131345262821,1.8894612080827176,1.5555358220853692
179,179,9,1691.2895437755863,2692.837773048682,1959.2579677649414,912.2719676273447,1747.5577000029941,1441.8835145559106,1.592180228961428,1.1584403007607735,1.9156104341867233,1.580541292204769
180,180,5,3592.0163977963866,5585.648495672462,3850.573062450928,2244.0251445223635,3549.7925449124973,3182.6466376781464,1.5550175380878326,1.071980925480507,1.581886260756701,1.418275835922314
181,181,10,2956.927853845544,5833.985922729297,3477.4470332919554,1845.1927281512346,3698.946521647551,2889.4455061950807,1.972988930095836,1.176033777344099,2.0046396591610565,1.5659315485651848
182,182,5,841.1924198528076,1426.3844440140379,1237.888266699707,425.75324620494797,925.6712756291108,861.1852293014526,1.6956696355676,1.4715875196739332,2.1741966359159917,2.0227332075041833
183,183,5,1748.8642447704835,3031.4794344820066,2159.60853864187,1001.492000166193,1927.3306582054302,1656.6151378154755,1.7333989436554866,1.2348634521516513,1.924459364513744,1.6541471499927787
184,184,5,1998.2022719230956,2966.0401078202635,2660.74354399646,955.6292185770295,1924.9077637161508,1818.977281995081,1.4843542865986776,1.3315686711914936,2.014283077889159,1.9034341422749836
185,185,19,3292.6855219402096,6185.378501000732,4362.401943925317,1865.5486800563824,3999.3883074341193,3281.8981610386595,1.8785208790167147,1.32487658321976,2.14381342614616,1.759213359653242
186,186,6,1059.096165442578,1946.1440559308837,1666.0363011344482,536.8478612100981,1262.9848170815437,1157.2846095561981,1.8375517912649828,1.573073678761022,2.35259355273331,2.1557031203357795
187,187,6,970.6849394707519,1500.031880816577,1192.62593556875,499.9863106648723,973.4580187731585,851.9635009765625,1.545333423669313,1.2286437000032238,1.9469693429779558,1.7039736544859352
188,188,6,2035.8231051712037,4167.969468382715,2393.1138228653076,1284.2583892167575,2644.208338553872,1991.4497170448303,2.0473141589736534,1.1755018482630186,2.0589379526393596,1.550661248364026
189,189,9,1455.2498491856202,2701.2813174275634,2206.2069332081787,761.7248579796357,1753.0375689352888,1556.0886478377422,1.8562319858265173,1.5160330952398349,2.3014052260089897,2.0428487156964272
190,190,9,2278.0032596151977,4529.391816294239,2877.1484479071287,1412.8055072526183,2891.851442100725,2388.347206192545,1.9883166528301404,1.263013314736494,2.0468857371063773,1.690499643391816
191,191,14,1456.2112100176757,2886.498013722998,1966.7501110493408,848.9452699504236,1873.1910115126252,1464.5182304449786,1.9821973583680634,1.3505939918052603,2.2064920764821685,1.7251032337225967
192,192,8,1025.9248031416505,1815.2930506358643,1418.8677821526367,565.5409671806309,1178.041643414676,1018.1286442494251,1.7694211555047323,1.3830134312063533,2.0830350262466757,1.8002739029235348
193,193,6,905.6191748323242,1468.3982461228027,1168.9214003601562,471.15940793730715,952.927793197699,835.1240758895874,1.621430162843755,1.2907427678710341,2.022516747292662,1.7724873191977304
194,194,6,3307.498517777625,5281.107179198096,3761.8604916906984,1937.9833137186188,3313.4639384546663,2770.224431037903,1.5967073456911414,1.1373732963056227,1.7097484353963623,1.429436678545169
195,195,10,1168.8288503588378,2154.5983181203856,1549.502834869702,653.9573673276626,1398.2298768617309,1138.9526856533978,1.8433822175581227,1.325688388333326,2.138105550481785,1.7416314006945506
196,196,19,14590.413043935147,20984.302741450956,14265.116674573099,8540.928315490997,13328.086007999746,10537.30792893966,1.4382254072083025,0.9777047868088103,1.5604961797684338,1.233742696309458
197,197,6,1669.970031060962,2677.1596045327638,2240.9784371034425,847.794967787506,1737.413889888964,1574.766412973404,1.6031183522688226,1.3419273372706626,2.049332628646169,1.8574849731451912
198,198,6,1147.8422519345459,1713.1547711126218,1438.7018017753173,576.4353015897642,1111.7747666408916,1010.8428075313568,1.4925001830393607,1.2533967967728699,1.928706940006454,1.7536101705491147
199,199,8,30811.82393476975,31596.682666304638,31124.444606565405,21820.420585993932,20506.16347948451,23956.809203716897,1.0254726475523317,1.010146126774497,0.9397693962254322,1.097907765311099
200,200,7,2699.2492927344974,3993.2256569384517,2999.6031950385745,1454.99020992356,2556.187939704609,2211.078549228768,1.47938379300012,1.1112731243877816,1.7568420201527692,1.5196518396814025
201,201,8,2955.9870922808595,5021.187400032129,3069.0192505450195,1841.4754014447815,3166.6354337774687,2453.9347126483917,1.6986499748744663,1.0382383801875614,1.7196186445352437,1.3325916331671268
202,202,6,1149.2198738282227,1825.5779102464355,1323.095500991919,627.2580085986787,1170.3763316506565,983.5369718074799,1.5885366689362614,1.1512988342121953,1.8658611219095114,1.5679942835719924
203,203,8,4672.397043443115,7759.011247960255,4535.605651093872,2996.6939610105132,4905.325918876702,3898.1618671417236,1.6606061462282318,0.9707235084952369,1.63691253851714,1.3008208104865093
204,204,8,3168.2383874340458,5020.168549425049,3427.7021896553097,1863.4726136764489,3185.2707004727476,2650.42159020369,1.5845299297351423,1.081895290218803,1.7093198349658172,1.422302410430743
205,205,11,3292.6551369246217,5038.46243297229,3568.09437575824,1838.9369079740477,3241.023598151461,2726.1120202663496,1.5302126167024805,1.0836526229986179,1.7624441513450773,1.4824391247167368
206,206,4,1155.0690981482178,1671.315057648535,1303.4757394171388,608.2112187601775,1077.1800599071632,952.8916292081451,1.4469394604426278,1.1284829119806281,1.7710624642915438,1.5667116945829929
207,207,9,32648.993768823057,36229.56301248059,32420.46412848798,19342.402300209676,23278.88411193185,23673.014069694233,1.1096685940464317,0.9930004078547345,1.2035156621512055,1.2238921361612674
208,208,6,1136.144632237256,1691.7879316721192,1379.8569986115235,575.4135579309741,1097.9076886792052,977.5132870674133,1.489060356990562,1.2145082232130584,1.9080323595901592,1.6988012770889118
209,209,13,960.8211935655273,1674.070660704126,1134.3703925414063,539.7517542192584,1086.3361092865775,845.4416316485058,1.742333195723743,1.1806259063997666,2.0126587839588295,1.5663527261183663
210,210,7,1768.4684156950318,2767.0633273327635,2162.1768987852415,949.0227139359683,1774.7845839239196,1547.497989366222,1.564666523176367,1.2226268106323386,1.870118130853996,1.6306227097011647
211,211,5,1427.663990558252,1985.149018516675,1726.1139715707764,703.7333434468466,1288.3094641581222,1202.5583674907684,1.3904875598497322,1.2090477752372413,1.8306784468219943,1.7088267575907443
212,212,6,39667.360949784175,43186.43177905544,39233.39123511438,23391.33872833498,27793.34757408958,26874.462234973907,1.0887145185616491,0.9890597785111249,1.18818969264133,1.1489065481497929
213,213,6,12817.754722123685,14421.323680934936,11746.64449790784,7231.010153550342,8925.29465725757,7545.159108047251,1.125105292898409,0.9164354251242545,1.2343081350639997,1.0434446844667569
214,214,8,1266.7796314101806,2025.2390341653809,1473.047435806372,686.9743266627639,1301.3002472946873,1099.3039276599884,1.5987303426333768,1.162828481988279,1.8942487321414798,1.6002110777563852
215,215,11,1695.5476401082763,2575.4088232827635,1917.1414445394287,902.8561594313768,1671.3254328577136,1395.957876790506,1.5189244833712252,1.130691582583313,1.8511536033716849,1.5461575603246556
216,216,21,24483.864934131776,25834.16875109678,20546.736842525766,14399.85932741909,16522.110989919925,14565.820982375759,1.0551507623734115,0.8391949922041332,1.147380027418727,1.0115252275166784
217,217,5,2102.36495371084,3486.231998102954,2273.4589537901857,1232.379429517215,2217.540408354121,1812.8445377349854,1.6582430143489024,1.0813816838876387,1.7993974544210327,1.471011682209892
218,218,14,2361.0651667732545,4137.950835725464,2625.2186180824583,1361.5511804675243,2655.2402743080047,2016.8937049694448,1.7525779863927207,1.1118789328759648,1.9501582550839245,1.481320521698561
219,219,13,3110.0486671662593,4706.5648488313,3441.6482853486323,1674.0581532318984,3044.206297770367,2550.942074461157,1.513341221479893,1.1066220029555074,1.8184591090179825,1.5238073238593095
220,220,9,2923.6244120881593,5016.9121229897455,3220.6920283814943,1698.1159930511137,3188.9571642695864,2510.5902030467987,1.715990638963944,1.101609363728482,1.8779383607004272,1.478456249938416
221,221,5,30020.48697460858,31118.612715637617,30245.05601827008,17840.75528136634,20171.951022895242,20211.490879606125,1.0365792114550918,1.007480526343608,1.1306668750713544,1.1328831409237414
222,222,8,4708.144750552026,6545.647435680738,4951.7555008358395,2541.6462889584955,4183.418771381639,3658.49647361952,1.3902816889632093,1.051742408781134,1.6459484506382287,1.4394199891278667
223,223,8,2622.2936806800294,3711.8538083625976,3002.745289374487,1305.8668697532312,2408.909518246526,2117.412404607327,1.4154988953792609,1.1450835242053425,1.8446823133676225,1.621461156302597
224,224,18,4613.236068462293,6671.108676886281,4800.553302928845,2620.00110836097,4254.089756668078,3502.8365077038907,1.4460800570108108,1.0406043028552385,1.6236976935209644,1.3369599335380464
225,225,12,2846.515255351428,4409.493487022632,3002.877801667956,1647.5111897968618,2808.6743047312893,2188.5450913516015,1.549084790159763,1.0549312166947173,1.7047983176840207,1.3283946748922835
226,226,6,1232.6584119089844,1814.0771388277344,1531.337691755176,611.1889378466797,1177.2733795295999,1070.946277141571,1.4716787078249218,1.2423049864914604,1.9262020410207847,1.7522343923872263
227,227,5,921.9019259941406,1343.6858884111325,1173.2372742790526,453.1947012438355,871.9999081708252,813.9927096366882,1.4575150029783892,1.2726269912213086,1.924117616065544,1.7961214184601204
228,228,6,2186.881472730493,2893.1412055922365,2461.6503196695803,1056.3107531088258,1877.5859285141614,1712.2601404190063,1.3229529088194811,1.1256441422936456,1.7774939079132182,1.6209814539704888
229,229,8,1638.3356301760623,3133.121384241626,2247.800608171277,970.5089111585153,2010.3686366903403,1745.6330352454042,1.912380666411392,1.372002516926107,2.0714581943307704,1.798678008181922
230,230,11,1778.673686183008,2770.951391611597,2052.725974958643,963.8600845255722,1798.2325606775264,1496.5992441872604,1.5578750690116712,1.1540767656847415,1.865657256221629,1.5527142042861035
231,231,7,3758.734404164868,6228.847446888574,4312.173819046766,2243.0676024829104,3931.9089343286523,3243.660381913185,1.657166156775189,1.1472408942405345,1.752915930833435,1.4460823108151946
232,232,4,658.0329835992432,936.9352228769532,815.2057094903564,330.28255006369506,608.0291780711426,570.6355000463959,1.4238423395620663,1.2388523520985613,1.8409364283819538,1.7277191905426088
233,233,6,961.7823743130127,1425.012539627954,1142.4705383388916,491.79025139019774,924.7704631401424,815.003829240799,1.4816371953643048,1.1878680342368946,1.8804164184344683,1.6572183505812443
234,234,10,2861.829010740796,4731.23392843816,3071.1971077012454,1681.7857193876007,3015.899913482034,2439.844046354294,1.653220339398775,1.0731588421861211,1.7932724001130376,1.4507460838963062
235,235,6,947.9529945762451,1481.9590500649415,1213.7145389274415,481.5461937003784,961.728749388147,857.52357006073,1.5633254586926097,1.280353082770731,1.997168209342221,1.7807711519246012
236,236,7,1357.1252495982421,2487.6433947459473,1668.2760076665284,799.1146809933389,1593.8143931744908,1289.31676030159,1.8330241777480591,1.2292719541990675,1.994475174943978,1.6134314522903093
237,237,7,5247.2583967200135,7596.222415891748,5666.331330466352,3040.682010103244,4812.1821947897915,4117.702872696549,1.4476554881764616,1.0798651223290805,1.5825996203484618,1.3542037145004635
238,238,7,839.8839300692871,1379.4830526064698,1075.2087801951416,446.4857953919629,895.2113930231988,775.1649209064057,1.6424686831341897,1.2801873469664327,2.0050165139907903,1.7361468806099432
239,239,29,13569.890239587781,20226.131427488646,12083.974894410656,7756.284866405413,12989.038255846404,9555.83457999969,1.490515477308906,0.890499088869398,1.6746468805066037,1.2320118129477964
240,240,6,2119.2995620894776,3677.5901884866216,2254.843411270581,1285.0241034733006,2345.508484367571,1849.275398492813,1.7352856831909034,1.063956908973957,1.8252641938994605,1.4390978297561843
241,241,7,15314.57946948108,17758.758189729764,15543.20435031964,8501.637909983396,10851.200234974085,9961.633322779913,1.159598161028153,1.0149285771309728,1.2763658426609323,1.1717310744417917
242,242,12,19036.175937833283,23409.391897452202,19025.52351444767,11589.186591540069,15054.987931895106,14851.064926981926,1.2297318523373915,0.999440411592097,1.2990547535825354,1.2814587813973914
243,243,5,570.6616054383057,893.7682511557861,717.9700681458252,299.3451816476441,580.0033759297054,514.8718564510345,1.566196573658242,1.2581362777935214,1.9375737826721424,1.7199937998570645
244,244,9,1069.2137756843263,1972.315689368799,1264.944433611377,640.0834301772942,1267.166394462966,986.6539085085155,1.844641113145463,1.1830603592829485,1.9796894197245172,1.5414457897077982
245,245,6,1541.7939991610353,2276.0858663036374,1812.9301051982545,841.2182215080124,1464.9115122213093,1336.071856692695,1.476258091250949,1.1758575439940468,1.7414167629360562,1.5882583407401492
246,246,7,2415.594818346582,3308.190220190625,2733.102481197534,1193.7076514055777,2146.942295508515,1919.8257699907404,1.36951370944528,1.1314407782461955,1.7985494965878068,1.608288065951631
247,247,14,2312.316231665698,3897.326239111474,2809.295286632495,1222.175264468909,2529.218493736947,2041.8896119955243,1.6854642049993307,1.214926941289857,2.069440093631749,1.67070114357356
248,248,8,1340.7923994216064,2099.561249828711,1563.8122755502197,737.2358612491909,1362.5316945292332,1145.471933939245,1.5659107634667557,1.1663343827313013,1.8481625299948452,1.5537387614302005
249,249,13,8158.636501570028,12017.866836271314,8253.493554266257,4882.258058881648,7598.123755419032,6048.723773471803,1.473023934079993,1.0116265815590602,1.556272459133283,1.2389193075257785
250,250,5,1042.7274410468995,1332.2303109224608,1114.339370426831,542.9209105462395,864.5652456190771,789.6473864955243,1.2776400221949662,1.068677514910352,1.592433131280995,1.4544427579719672
251,251,8,1847.7479021608522,3501.1178312805173,2174.417809836963,1162.409703985076,2234.7569253445436,1795.8586981323378,1.8948027635080136,1.176793548131802,1.9225208785535355,1.5449446885858023
252,252,8,3356.876185609448,5471.569811098144,3771.040586378491,2043.8158267520912,3466.649194207166,2963.4222889046855,1.629958779699457,1.1233779197887963,1.696165157755998,1.4499458562340117
253,253,8,4666.993919204346,6983.234480062109,4930.120162856689,2774.6241068743284,4461.230684879934,3964.785005976145,1.496302459561089,1.056380241373274,1.607868494268077,1.4289449140707415
254,254,19,37665.621586917056,39222.3710156784,36601.12431217291,22244.23523350446,25289.18741733035,24312.904168700108,1.0413307775943375,0.9717382262685427,1.1368872497463773,1.0929979796329343
255,255,6,487.51823359257816,833.7164820626465,649.8717590899414,260.82454934329246,541.0193391802575,468.9152002334595,1.7101236930542956,1.3330204171051436,2.074265403860347,1.7978185006514933
256,256,19,8495.5426126323,11743.467720431616,8173.624384123779,4564.973825267719,7569.635454177064,6215.374310244342,1.3823093186502142,0.9621073964092829,1.6581990924631715,1.361535585558332
257,257,7,1395.1986086809084,2057.31838506543,1692.8529100560547,713.1818448811788,1335.1265052754636,1202.3011751174927,1.4745702671037806,1.2133418851790312,1.8720702368663147,1.6858269510741748
258,258,12,4451.705543385107,7639.795401598682,4703.682862111231,2679.2408722773716,4857.623587548925,3783.088696718216,1.7161502096541024,1.0566024226603536,1.8130596758998805,1.4120002183687825
259,259,11,2230.52297414209,3883.7780501812504,2504.2100788425537,1283.829260293728,2500.184782557254,1949.4004652627314,1.7411961657445112,1.1227008678562167,1.9474433710797612,1.5184265739641476
260,260,10,1255.8190708167726,2248.915535120068,1463.0044022350098,737.8772865552353,1450.7263561946663,1132.5765101335535,1.7907958139681657,1.1649802397756914,1.9660807869115364,1.5349117404344608
261,261,7,2661.7976109737792,3561.7293431788084,3015.7086435573974,1296.6887989685802,2311.4891797854466,2098.0905457110307,1.3380917198568687,1.1329594072534106,1.7826090436071207,1.6180370705599572
262,262,4,553.4134298756592,760.0405421125488,649.7191687993164,276.3890330038096,493.2245330390441,456.4611134529114,1.3733684458711357,1.1740213260550891,1.784530043318491,1.6515167352773357
263,263,4,606.7644877918457,913.7492264779053,695.2826369956788,330.18284429148247,592.9814712801605,512.784645318985,1.5059372208865536,1.145885514041817,1.7959184782982902,1.5530323703502393
264,264,10,2027.603338618457,3419.529212018042,2384.9505220535157,1097.3695254167849,2212.207567152967,1770.3343084996459,1.6864882528492966,1.1762411693790875,2.01591853602164,1.613252662385778
265,265,6,2120.947401264795,2997.3565059218995,2334.686940624878,1135.3248243140679,1926.2777909163872,1718.075613001086,1.4132158601078324,1.1007755021329724,1.6966754797070445,1.5132899203882908
266,266,5,723.6563685242431,987.5068398639893,815.5028173218506,362.1869045299072,640.8397142941292,577.033186674118,1.3646074059678601,1.1269199758234842,1.7693619130870937,1.5931917456349394
267,267,26,49214.42632993624,52478.05655239786,47953.39530627064,29066.360133467875,33915.48494487417,38275.325106689816,1.0663145029992234,0.9743768013222063,1.1668294478269698,1.3168255306455954
268,268,6,1233.647738348047,1830.7299629222414,1533.8603851406494,618.1790160601196,1188.0810620885345,1077.6407616138458,1.4839973405809792,1.2433536231295745,1.9219045474248035,1.7432503103745636
269,269,3,864.7206932865234,1105.5204175858644,1014.5013413547607,419.69876385870367,717.4514005284258,699.9006950855255,1.2784711019047539,1.1732127486147805,1.7094436827313695,1.6676262961812176
270,270,9,962.0339746340821,1524.9458930497312,1075.820969624341,523.8315613029212,989.5958941044755,799.6264131637262,1.5851268596098775,1.1182775224061485,1.8891490456265432,1.5264952939735497
271,271,13,1511.8535670878907,2508.084925226514,1732.840273697168,853.3717011947739,1627.6113517888075,1298.7105937518995,1.658946990519425,1.1461693853293864,1.9072712975014867,1.5218580507575108
272,272,11,2857.178750163086,4509.502908261718,3140.496437421997,1601.3413828257192,2889.191647747406,2367.71391028581,1.5783061903299955,1.0991599448381517,1.80423217605802,1.4785816039474067
273,273,16,1598.4998548273195,2769.420036105518,1761.72349732605,980.4702100476358,1788.1089370681814,1404.7192322729293,1.7325119096771449,1.102110514433774,1.823725921240694,1.4326995536199734
274,274,9,2153.22657533219,3762.426519842529,2618.0621405116335,1314.4738117796053,2410.1377587065135,2130.476126074791,1.7473435275904856,1.2158786123600258,1.8335380569077595,1.6207824811590867
275,275,9,1814.149452449365,3089.6967292364507,2189.9144090686277,1011.5615524116822,1988.7725723638755,1656.487031698227,1.7031103612025522,1.2071300995140866,1.9660420738831037,1.6375543611251002
276,276,7,1458.193626882129,2291.753191328784,1645.7632910529296,823.4387041909562,1469.8277061620868,1246.9263784765271,1.5716384635619003,1.1286315210222508,1.7849873933315046,1.5142916796723267
277,277,4,1198.0690364763186,1565.3969198269288,1360.8099704637452,583.5162795020007,1015.9008024092768,946.6174946018157,1.3065999305273515,1.1358360236619331,1.7409982173527236,1.6222640701810447
278,278,22,8449.981282061794,11623.562899495533,7993.375843906909,5038.460392657187,7404.329998663118,6025.686578534135,1.37557262099158,0.9459637337748666,1.4695620133193539,1.195938066183012
279,279,7,34637.323299805445,35712.993816289796,34891.31433568496,20490.500971821573,23177.659856660073,22820.23724768078,1.031055243708465,1.0073328713561693,1.1311416879720932,1.113698356085244
280,280,8,1468.5046581051267,2629.4673530983155,1830.8843744706544,852.4131578175903,1689.1146389390456,1419.0723447799683,1.790574744578085,1.2467678358154624,1.981568003083902,1.6647705772317964
281,281,5,1594.7520246620606,2251.6843230516847,1969.4165401833006,787.9998429610387,1461.2908729037435,1365.0981967709536,1.4119338230837692,1.23493590835894,1.8544304113217884,1.732358462967928
282,282,11,2140.958460127258,3589.134150444482,2399.341495051575,1244.5577619890958,2318.2495638798,1887.6339469186742,1.6764146606707842,1.1206856834153422,1.8627094978498164,1.516710597587525
283,283,6,1824.2459783492432,3412.002326584961,2007.5885507903563,1174.7562596265634,2156.720188627765,1682.8340384960175,1.87036307991342,1.100503207690785,1.8358873774491336,1.432496336755817
284,284,5,2676.16555458584,4351.242691675758,3071.6107570429813,1579.202925406781,2734.590601364741,2231.6164284944534,1.6259243320053682,1.1477655976027015,1.7316271122410363,1.4131283526590603
285,285,6,3658.9035855416932,6019.373804046192,3844.6015320321717,2258.818866546934,3774.964797331791,2950.6080197121078,1.6451304778382227,1.0507523475677991,1.6712118236831428,1.3062614552280214
286,286,20,5308.4693657447015,9556.539377939527,5793.165824300806,3376.456302655519,6066.978875648594,4772.297383095548,1.8002438592953778,1.0913062551860668,1.796848035876262,1.413404159663558
287,287,6,1328.90347919646,2048.070395482593,1472.9923555145997,743.2943468114236,1308.5364903749835,1118.8504161834717,1.541173175888581,1.108426893731413,1.7604553243117345,1.5052588802580091
288,288,26,6318.257983730418,9972.704356934179,6314.867595253857,3772.6830801647043,6398.469742578409,5026.400775975498,1.5783946117132284,0.9994633982206342,1.6959997981858232,1.332314607182976
289,289,7,1060.4309823260742,1643.843772481494,1329.7583498034912,545.5292031806946,1066.7814908956898,946.3428962230682,1.550165734384423,1.2539791574993808,1.9554984126896353,1.7347245403278857
290,290,6,12176.085752073706,14799.678566342896,11279.855480170587,6929.140674264569,9244.206385022397,7558.143042266369,1.2154709541054576,0.9263942214146708,1.3341057455156284,1.090776388815134
291,291,5,1505.0893516699707,2038.2641463875002,1735.422261054126,750.2187001543599,1322.7811824246876,1218.243316936237,1.3542479349321992,1.1530360367831913,1.7631940954717886,1.6238509073228642
292,292,8,26681.833113678367,28658.98465566541,27131.686174304592,15950.413783211368,18553.9260471268,22396.649909496307,1.0741010384692595,1.0168599008437547,1.1632253745451897,1.404142250721416
293,293,7,1061.2233562688966,1737.4962024826416,1168.667017336255,608.4405451294683,1109.232688958033,892.1676108837128,1.6372577857609727,1.101245096456522,1.8230749049145014,1.4663184727340466
294,294,47,16638.110513584026,24837.346221081658,17087.275522855267,9876.797443966185,16077.169923096242,13009.210326274868,1.4927984881939236,1.0269961549362545,1.627771553917805,1.3171486405466681
295,295,10,2342.299300027527,4088.7651999659665,2637.6965136383183,1384.1005153615592,2622.1254002587984,2100.938861012459,1.7456202970806998,1.1261142047932644,1.8944616891308925,1.517909167502654
296,296,5,1965.1630791375,3217.8353093208984,2135.32896353855,1165.6953715336854,2047.3440401273476,1706.306681394577,1.6374393267825842,1.0865912280805392,1.7563285315559694,1.463767226895324
297,297,47,13828.998729571094,23151.589207313475,14475.421037332862,8319.143127357866,14967.905178268205,11297.065350999032,1.674133439451948,1.0467439704350756,1.7992123646779914,1.357960210330814
298,298,4,7764.657984910584,11035.420911876488,7908.371329307556,4668.714309881547,6809.775855153661,5838.686710715294,1.4212372178300872,1.0185086509510473,1.4585976787528976,1.250598413862559
299,299,11,5131.270259974439,6669.34027502146,4998.618433799512,3031.943413860986,4220.237931160859,3594.179612060861,1.299744495440917,0.9741483454477824,1.3919250312744644,1.185437563125198
300,300,5,3090.9595872927243,5153.480431175489,3116.517932184082,1924.2580975471376,3218.449234852913,2382.4385316371918,1.6672752540544415,1.0082687412014155,1.6725662939683028,1.2381075774991408
301,301,16,33227.75300516243,37782.13810151479,32608.27945681936,18461.940185489573,23176.058129709843,20786.740489435197,1.1370656961259094,0.981356742713032,1.2553424990470612,1.125923943019425
